Rshoulder_x,Rshoulder_y,Rshoulder_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Relbow_x,Relbow_y,Relbow_z,Lelbow_x,Lelbow_y,Lelbow_z,Rhip_x,Rhip_y,Rhip_z,Lhip_x,Lhip_y,Lhip_z,Rknee_x,Rknee_y,Rknee_z,Lknee_x,Lknee_y,Lknee_z,Rtoes_x,Rtoes_y,Rtoes_z,Ltoes_x,Ltoes_y,Ltoes_z,Rankle_x,Rankle_y,Rankle_z,Lankle_x,Lankle_y,Lankle_z,LelbowWea_x,LelbowWea_y,LelbowWea_z,Rpelviswea_x,Rpelviswea_y,Rpelviswea_z,Lpelviswea_x,Lpelviswea_y,Lpelviswea_z,Rkneewea_x,Rkneewea_y,Rkneewea_z,Lkneewea_x,Lkneewea_y,Lkneewea_z
348.86,10.14,270.46,33.06,19.06,106.59,355.48,90,269.99,334.99,89.99,90,350.91,270.11,270.41,26.84,271.19,272.66,312.06,89.67,270.19,359.06,72.28,356,298.09,93.29,267.86,293.77,93.69,267.5,331.66,80.78,281.22,342.36,93.64,266.17,24.38,269.99,270,329.89,0.38,89.4,332.07,358.75,92.65,27.18,357.57,88.77,43.36,1.39,88.76
348.54,10.14,270.45,33.73,19.36,106.9,355.29,90,269.99,334.99,89.99,90,351.57,270.11,270.41,26.68,271.18,272.65,312,89.67,270.19,359.04,71.7,356.1,298.07,93.3,267.86,293.77,93.69,267.5,330.96,80.39,281.42,342.36,93.64,266.17,24.38,269.99,270,329.77,0.39,89.39,332.15,358.75,92.65,27.3,357.56,88.76,42.62,1.42,88.77
348.11,10.13,270.43,34.34,19.64,107.18,355.1,90,269.99,334.99,89.99,90,352.23,270.11,270.42,26.5,271.17,272.65,311.95,89.67,270.19,359.02,71.31,356.18,298.11,93.29,267.86,293.77,93.69,267.5,330.29,80.01,281.62,342.36,93.64,266.17,24.38,269.99,270,329.67,0.39,89.39,332.24,358.76,92.64,27.45,357.55,88.74,41.87,1.45,88.78
347.78,10.13,270.41,34.95,19.92,107.48,354.9,90,269.99,334.99,89.99,90,352.9,270.11,270.42,26.29,271.16,272.64,311.9,89.66,270.19,359.01,70.96,356.27,298.16,93.29,267.87,293.77,93.69,267.5,329.68,79.66,281.82,342.36,93.64,266.17,24.38,269.99,270,329.58,0.39,89.39,332.33,358.76,92.64,27.58,357.54,88.73,41.12,1.47,88.79
347.44,10.12,270.4,35.51,20.19,107.76,354.71,90,269.99,334.99,89.99,90,353.59,270.11,270.42,26.07,271.15,272.63,311.86,89.66,270.19,359.01,70.66,356.34,298.18,93.28,267.87,293.77,93.69,267.5,329.09,79.31,282.03,342.36,93.64,266.17,24.38,269.99,270,329.49,0.39,89.39,332.42,358.77,92.64,27.73,357.53,88.71,40.36,1.5,88.8
347.13,10.12,270.38,36.27,20.58,108.15,354.51,90,269.99,334.99,89.99,90,354.29,270.11,270.42,25.87,271.14,272.63,311.84,89.66,270.19,359,70.39,356.41,298.14,93.29,267.87,293.77,93.69,267.5,328.6,79.02,282.21,342.36,93.64,266.17,24.38,269.99,270,329.4,0.4,89.39,332.53,358.77,92.64,27.87,357.52,88.7,39.61,1.53,88.81
346.81,10.11,270.36,36.76,20.83,108.41,354.3,90,269.99,334.99,89.99,90,355.04,270.11,270.42,25.65,271.13,272.62,311.82,89.66,270.19,358.99,70.16,356.47,298.06,93.29,267.86,293.77,93.69,267.5,328.15,78.74,282.38,342.36,93.64,266.17,24.38,269.99,270,329.32,0.4,89.38,332.64,358.78,92.63,28.01,357.51,88.68,38.83,1.55,88.82
346.5,10.11,270.35,37.36,21.15,108.73,354.08,90,269.99,334.99,89.99,90,355.77,270.11,270.42,25.43,271.12,272.61,311.81,89.66,270.19,358.99,69.96,356.53,297.99,93.3,267.86,293.77,93.69,267.5,327.78,78.52,282.52,342.36,93.64,266.17,24.38,269.99,270,329.24,0.4,89.38,332.75,358.79,92.63,28.16,357.49,88.66,38.07,1.58,88.83
346.17,10.11,270.33,37.78,21.38,108.97,353.77,90,269.99,334.99,89.99,90,356.52,270.11,270.42,25.2,271.1,272.61,311.81,89.66,270.19,358.98,69.79,356.57,297.91,93.3,267.85,293.77,93.69,267.5,327.49,78.34,282.63,342.36,93.64,266.17,24.38,269.99,270,329.17,0.4,89.38,332.88,358.79,92.63,28.39,357.47,88.63,37.3,1.6,88.84
345.87,10.1,270.31,38.19,21.61,109.2,353.42,90,269.99,334.99,89.99,90,357.28,270.11,270.43,24.94,271.09,272.6,311.82,89.66,270.19,358.98,69.64,356.62,297.84,93.31,267.85,293.77,93.69,267.5,327.28,78.21,282.71,342.36,93.64,266.17,24.38,269.99,270,329.08,0.41,89.38,333.01,358.8,92.63,28.54,357.46,88.62,36.51,1.62,88.85
345.57,10.1,270.29,38.54,21.81,109.41,353.18,90,269.99,334.99,89.99,90,358.07,270.11,270.43,24.69,271.08,272.59,311.84,89.66,270.19,358.97,69.47,356.67,297.76,93.31,267.84,293.77,93.69,267.5,327.13,78.11,282.77,342.36,93.64,266.17,24.38,269.99,270,329.03,0.41,89.38,333.15,358.81,92.62,28.69,357.45,88.6,35.65,1.65,88.86
345.27,10.1,270.27,38.88,22.01,109.6,352.95,90,269.99,334.99,89.99,90,358.85,270.11,270.43,24.42,271.06,272.58,311.87,89.66,270.19,358.97,69.39,356.7,297.69,93.32,267.84,293.77,93.69,267.5,327.05,78.06,282.8,342.36,93.64,266.17,24.38,269.99,270,328.98,0.41,89.37,333.31,358.81,92.62,28.84,357.43,88.58,34.82,1.67,88.87
344.97,10.1,270.25,39.18,22.18,109.78,352.72,90,269.99,334.99,89.99,90,359.65,270.11,270.43,24.13,271.05,272.58,311.91,89.66,270.19,358.96,69.32,356.73,297.62,93.33,267.83,293.77,93.69,267.5,327.02,78.04,282.81,342.36,93.64,266.17,24.38,269.99,270,328.93,0.41,89.37,333.46,358.82,92.62,29,357.42,88.56,34.02,1.69,88.88
344.66,10.09,270.23,39.47,22.36,109.97,352.48,90,269.99,334.99,89.99,90,0.43,270.11,270.43,23.83,271.03,272.57,311.96,89.67,270.19,358.96,69.28,356.75,297.55,93.33,267.83,293.77,93.69,267.5,327.03,78.05,282.81,342.36,93.64,266.17,24.38,269.99,270,328.86,0.41,89.37,333.63,358.83,92.61,29.16,357.41,88.54,33.22,1.71,88.89
344.37,10.09,270.21,39.75,22.54,110.14,352.24,90,269.99,334.99,89.99,90,1.23,270.11,270.43,23.53,271.02,272.56,312.03,89.67,270.19,358.96,69.25,356.77,297.48,93.34,267.82,293.77,93.69,267.5,327.08,78.09,282.78,342.36,93.64,266.17,24.38,269.99,270,328.82,0.41,89.37,333.8,358.84,92.61,29.32,357.39,88.52,32.37,1.73,88.89
344.07,10.09,270.18,40,22.69,110.3,352,90,269.99,334.99,89.99,90,2.05,270.11,270.44,23.2,271,272.55,312.1,89.67,270.19,358.95,69.24,356.78,297.41,93.34,267.82,293.77,93.69,267.5,327.17,78.14,282.75,342.36,93.64,266.17,24.38,269.99,270,328.77,0.42,89.37,333.98,358.85,92.6,29.48,357.37,88.5,31.52,1.75,88.9
343.79,10.09,270.16,40.22,22.84,110.44,351.76,90,269.99,334.99,89.99,90,2.84,270.11,270.44,22.88,270.99,272.54,312.2,89.67,270.19,358.95,69.24,356.79,297.34,93.35,267.81,293.77,93.69,267.5,327.3,78.22,282.7,342.36,93.64,266.17,24.38,269.99,270,328.74,0.42,89.37,334.18,358.86,92.6,29.64,357.36,88.48,30.65,1.77,88.91
343.51,10.09,270.14,40.42,22.96,110.57,351.52,90,269.99,334.99,89.99,90,3.62,270.11,270.44,22.54,270.97,272.53,312.33,89.67,270.19,358.95,69.25,356.8,297.27,93.35,267.81,293.77,93.69,267.5,327.5,78.35,282.62,342.36,93.64,266.17,24.38,269.99,270,328.71,0.42,89.37,334.39,358.87,92.59,29.8,357.34,88.46,29.31,1.8,88.92
343.23,10.09,270.12,40.59,23.08,110.69,351.23,90,269.99,334.99,89.99,90,4.45,270.11,270.44,22.19,270.95,272.52,312.5,89.67,270.19,358.95,69.27,356.8,297.21,93.36,267.8,293.77,93.69,267.5,327.69,78.46,282.55,342.36,93.64,266.17,24.38,269.99,270,328.69,0.42,89.36,334.6,358.88,92.59,29.97,357.33,88.43,28.42,1.81,88.93
342.83,10.09,270.08,40.74,23.18,110.79,350.95,90,269.99,334.99,89.99,90,5.26,270.11,270.44,21.82,270.93,272.51,312.84,89.67,270.18,358.95,69.28,356.81,297.14,93.37,267.8,293.77,93.69,267.5,328,78.65,282.43,342.36,93.64,266.17,24.38,269.99,270,328.67,0.42,89.36,334.81,358.89,92.59,30.13,357.31,88.41,27.61,1.83,88.94
342.49,10.09,270.06,40.87,23.27,110.88,350.67,89.99,270,334.99,89.99,90,6.56,270.11,270.44,21.43,270.91,272.5,313.1,89.67,270.18,358.94,69.3,356.81,297.07,93.37,267.79,293.77,93.69,267.5,328.19,78.77,282.36,342.36,93.64,266.17,24.38,269.99,270,328.65,0.42,89.36,335.15,358.91,92.58,30.3,357.29,88.39,26.81,1.84,88.94
342.21,10.09,270.03,40.97,23.34,110.95,350.37,89.99,270,334.99,89.99,90,7.61,270.11,270.45,20.78,270.88,272.48,313.36,89.67,270.18,358.94,69.32,356.81,297.01,93.38,267.79,293.77,93.69,267.5,328.38,78.88,282.29,342.36,93.64,266.17,24.38,269.99,270,328.64,0.42,89.36,335.4,358.92,92.57,30.47,357.27,88.37,25.99,1.86,88.95
341.9,10.1,270,41.06,23.41,111.02,350.08,89.99,270,334.99,89.99,90,8.44,270.11,270.45,20.25,270.86,272.47,313.66,89.68,270.18,358.94,69.34,356.81,296.95,93.38,267.78,293.77,93.69,267.5,328.55,78.99,282.23,342.36,93.64,266.17,24.38,269.99,270,328.63,0.42,89.36,335.67,358.93,92.57,30.71,357.25,88.33,25.17,1.87,88.96
341.61,10.1,269.97,41.16,23.49,111.09,349.81,89.99,270,334.99,89.99,90,9.23,270.11,270.45,19.83,270.84,272.46,313.99,89.68,270.18,358.94,69.35,356.81,296.89,93.39,267.78,293.77,93.69,267.5,328.71,79.08,282.17,342.36,93.64,266.17,24.38,269.99,270,328.62,0.42,89.36,335.94,358.95,92.56,30.9,357.23,88.31,24.39,1.88,88.96
341.32,10.1,269.94,41.19,23.52,111.12,349.52,89.99,270,334.99,89.99,90,9.98,270.11,270.45,19.42,270.82,272.44,314.35,89.68,270.17,358.94,69.35,356.81,296.83,93.39,267.77,293.77,93.69,267.5,328.86,79.17,282.12,342.36,93.64,266.17,24.38,269.99,270,328.61,0.42,89.36,336.22,358.96,92.56,31.08,357.21,88.28,23.6,1.89,88.97
341.07,10.11,269.92,41.21,23.54,111.14,349.22,89.99,270,334.99,89.99,90,11.14,270.11,270.45,19.01,270.8,272.43,314.74,89.68,270.17,358.93,69.35,356.81,296.77,93.4,267.77,293.77,93.69,267.5,329.11,79.32,282.03,342.36,93.64,266.17,24.38,269.99,270,328.6,0.42,89.36,336.49,358.97,92.55,31.27,357.19,88.25,22.81,1.9,88.98
340.64,10.12,269.87,41.2,23.54,111.14,348.82,89.98,270.01,334.99,89.99,90,11.88,270.11,270.46,18.59,270.78,272.42,315.36,89.69,270.16,358.93,69.34,356.82,296.71,93.4,267.76,293.77,93.69,267.5,329.28,79.42,281.97,342.36,93.64,266.17,24.38,269.99,270,328.59,0.42,89.36,336.8,358.99,92.55,31.46,357.17,88.22,22.08,1.91,88.98
340.38,10.12,269.85,41.18,23.53,111.13,348.53,89.98,270.01,334.99,89.99,90,12.6,270.11,270.46,18.15,270.76,272.41,315.82,89.69,270.16,358.93,69.33,356.82,296.65,93.41,267.76,293.77,93.69,267.5,329.46,79.52,281.92,342.36,93.64,266.17,24.38,269.99,270,328.59,0.42,89.36,337.32,359.01,92.54,31.65,357.14,88.2,21.33,1.92,88.99
340.13,10.13,269.82,41.14,23.52,111.11,348.27,89.98,270.01,334.99,89.99,90,13.35,270.11,270.46,17.71,270.74,272.4,316.4,89.69,270.16,358.93,69.33,356.82,296.59,93.41,267.75,293.77,93.69,267.5,329.65,79.63,281.85,342.36,93.64,266.17,24.38,269.99,270,328.58,0.43,89.36,337.66,359.03,92.53,31.85,357.12,88.17,20.62,1.93,88.99
339.9,10.14,269.79,41.08,23.48,111.08,348.02,89.97,270.02,334.99,89.99,90,14.12,270.11,270.46,17.27,270.72,272.39,316.9,89.69,270.15,358.92,69.32,356.82,296.53,93.42,267.75,293.77,93.69,267.5,329.84,79.74,281.79,342.36,93.64,266.17,24.38,269.99,270,328.58,0.43,89.36,338.01,359.05,92.52,32.07,357.09,88.13,19.92,1.94,89
339.67,10.15,269.76,41,23.44,111.03,347.78,89.97,270.02,334.99,89.99,90,14.81,270.11,270.46,16.8,270.7,272.38,317.42,89.7,270.15,358.92,69.31,356.83,296.47,93.42,267.75,293.77,93.69,267.5,330.03,79.86,281.73,342.36,93.64,266.17,24.38,269.99,270,328.57,0.43,89.36,338.36,359.06,92.52,32.38,357.06,88.09,19.23,1.95,89.01
339.45,10.15,269.73,40.9,23.38,110.97,347.55,89.97,270.02,334.99,89.99,90,15.53,270.11,270.46,16.36,270.67,272.37,317.93,89.7,270.15,358.92,69.31,356.83,296.42,93.43,267.74,293.77,93.69,267.5,330.26,79.98,281.66,342.36,93.64,266.17,24.38,269.99,270,328.57,0.43,89.36,338.71,359.08,92.51,32.58,357.03,88.05,18.54,1.95,89.01
339.25,10.16,269.71,40.8,23.32,110.91,347.32,89.96,270.03,334.99,89.99,90,16.33,270.11,270.46,15.89,270.65,272.36,318.48,89.7,270.14,358.92,69.3,356.83,296.37,93.43,267.74,293.77,93.69,267.5,330.48,80.11,281.6,342.36,93.64,266.17,24.38,269.99,270,328.57,0.43,89.36,339.08,359.1,92.5,32.79,357.01,88.02,17.91,1.96,89.02
339.07,10.17,269.68,40.66,23.24,110.82,347.07,89.96,270.03,334.99,89.99,90,17.09,270.11,270.47,15.44,270.63,272.35,319.04,89.7,270.14,358.92,69.3,356.83,296.31,93.44,267.73,293.77,93.69,267.5,330.69,80.23,281.54,342.36,93.64,266.17,24.38,269.99,270,328.56,0.43,89.36,339.47,359.12,92.5,33,356.98,87.99,17.06,1.96,89.02
338.89,10.18,269.66,40.52,23.15,110.73,346.84,89.95,270.03,334.99,89.99,90,17.73,270.11,270.47,14.96,270.61,272.34,319.64,89.71,270.13,358.92,69.29,356.83,296.23,93.44,267.73,293.77,93.69,267.5,330.93,80.36,281.47,342.36,93.64,266.17,24.38,269.99,270,328.57,0.43,89.36,339.87,359.13,92.49,33.2,356.95,87.95,16.47,1.97,89.03
338.7,10.19,269.63,40.35,23.05,110.63,346.62,89.95,270.04,334.99,89.99,90,18.37,270.11,270.47,14.48,270.59,272.33,320.26,89.71,270.13,358.91,69.29,356.83,296.18,93.45,267.72,293.77,93.69,267.5,331.17,80.49,281.4,342.36,93.64,266.17,24.38,269.99,270,328.59,0.43,89.36,340.27,359.15,92.49,33.43,356.92,87.92,15.88,1.97,89.03
338.52,10.21,269.61,40.17,22.94,110.51,346.39,89.95,270.04,334.99,89.99,90,19.01,270.11,270.47,13.99,270.57,272.32,320.88,89.71,270.13,358.91,69.28,356.83,296.13,93.45,267.72,293.77,93.69,267.5,331.41,80.62,281.33,342.36,93.64,266.17,24.38,269.99,270,328.61,0.43,89.36,340.69,359.17,92.48,33.67,356.89,87.88,15.32,1.98,89.04
338.36,10.22,269.58,39.96,22.81,110.38,346.16,89.94,270.05,334.99,89.99,90,19.6,270.12,270.47,13.52,270.55,272.31,321.5,89.71,270.12,358.91,69.28,356.83,296.08,93.46,267.71,293.77,93.69,267.5,331.64,80.75,281.27,342.36,93.64,266.17,24.38,269.99,270,328.65,0.42,89.36,341.12,359.19,92.47,33.9,356.86,87.84,14.77,1.98,89.04
338.2,10.23,269.56,39.73,22.67,110.23,345.94,89.94,270.05,334.99,89.99,90,20.19,270.12,270.47,13.03,270.53,272.31,322.16,89.72,270.12,358.91,69.28,356.84,296.03,93.46,267.71,293.77,93.69,267.5,331.88,80.88,281.2,342.36,93.64,266.17,24.38,269.99,270,328.69,0.42,89.36,341.54,359.21,92.47,34.12,356.83,87.8,14,1.99,89.05
338.05,10.24,269.53,39.48,22.52,110.09,345.73,89.93,270.05,334.99,89.99,90,20.75,270.12,270.47,12.55,270.51,272.3,322.8,89.72,270.11,358.91,69.27,356.84,295.92,93.47,267.7,293.77,93.69,267.5,332.13,81.01,281.14,342.36,93.64,266.17,24.38,269.99,270,328.75,0.42,89.36,341.97,359.23,92.46,34.36,356.8,87.76,13.49,1.99,89.05
337.9,10.26,269.51,39.22,22.37,109.93,345.52,89.93,270.06,334.99,89.99,90,21.28,270.12,270.48,12.06,270.49,272.29,323.43,89.72,270.11,358.91,69.27,356.84,295.87,93.48,267.7,293.77,93.69,267.5,332.37,81.15,281.08,342.36,93.64,266.17,24.38,269.99,270,328.81,0.42,89.36,342.64,359.26,92.45,34.6,356.77,87.72,13.01,1.99,89.06
337.76,10.27,269.48,38.93,22.19,109.75,345.3,89.93,270.06,334.99,89.99,90,21.8,270.12,270.48,11.55,270.46,272.28,324.08,89.72,270.11,358.91,69.27,356.84,295.83,93.48,267.69,293.77,93.69,267.5,332.62,81.28,281.01,342.36,93.64,266.17,24.38,269.99,270,328.87,0.42,89.36,343.1,359.28,92.45,34.84,356.73,87.68,12.58,1.99,89.06
337.62,10.29,269.46,38.62,22.02,109.57,344.96,89.92,270.07,334.99,89.99,90,22.29,270.12,270.48,11.02,270.44,272.27,324.73,89.72,270.1,358.91,69.27,356.84,295.78,93.48,267.69,293.77,93.69,267.5,332.87,81.41,280.95,342.36,93.64,266.17,24.38,269.99,270,328.95,0.42,89.36,343.56,359.3,92.44,35.23,356.67,87.61,12.2,1.99,89.07
337.49,10.3,269.43,38.28,21.82,109.37,344.74,89.91,270.07,334.99,89.99,90,22.76,270.12,270.48,10.5,270.42,272.26,325.39,89.73,270.1,358.91,69.26,356.84,295.74,93.49,267.69,293.77,93.69,267.5,333.13,81.55,280.89,342.36,93.64,266.17,24.38,269.99,270,329.04,0.41,89.36,344.04,359.32,92.43,35.48,356.64,87.56,11.86,1.99,89.07
337.37,10.32,269.41,37.94,21.63,109.17,344.53,89.91,270.08,334.99,89.99,90,23.21,270.12,270.48,9.98,270.4,272.26,326.06,89.73,270.1,358.91,69.26,356.84,295.7,93.49,267.68,293.77,93.69,267.5,333.39,81.68,280.83,342.36,93.64,266.17,24.38,269.99,270,329.13,0.41,89.37,344.57,359.35,92.43,35.74,356.6,87.52,11.53,1.99,89.07
337.23,10.34,269.38,37.57,21.42,108.96,344.33,89.91,270.08,334.99,89.99,90,23.64,270.12,270.48,8.99,270.36,272.24,326.75,89.73,270.09,358.91,69.26,356.84,295.65,93.5,267.68,293.77,93.69,267.5,333.63,81.81,280.77,342.36,93.64,266.17,24.38,269.99,270,329.31,0.41,89.37,345.05,359.37,92.42,35.98,356.56,87.47,11.25,1.99,89.08
337.12,10.36,269.35,37.2,21.22,108.76,344.13,89.9,270.09,334.99,89.99,90,24.03,270.12,270.48,8.45,270.33,272.24,327.45,89.73,270.09,358.91,69.26,356.84,295.61,93.5,267.67,293.77,93.69,267.5,333.88,81.94,280.71,342.36,93.64,266.17,24.38,269.99,270,329.43,0.4,89.37,345.53,359.39,92.42,36.25,356.52,87.42,10.99,1.99,89.08
337.03,10.38,269.33,36.78,21,108.53,343.94,89.9,270.09,334.99,89.99,90,24.39,270.12,270.48,7.91,270.31,272.23,328.13,89.74,270.08,358.91,69.26,356.84,295.57,93.5,267.67,293.77,93.69,267.5,334.14,82.07,280.65,342.36,93.64,266.17,24.38,269.99,270,329.56,0.4,89.37,346.03,359.41,92.41,36.51,356.48,87.37,10.77,1.99,89.08
336.94,10.4,269.31,36.36,20.77,108.3,343.76,89.9,270.09,334.99,89.99,90,24.73,270.12,270.48,7.37,270.29,272.23,328.82,89.74,270.08,358.91,69.26,356.84,295.53,93.51,267.67,293.77,93.69,267.5,334.41,82.21,280.59,342.36,93.64,266.17,24.38,269.99,270,329.71,0.4,89.38,346.53,359.43,92.41,36.77,356.44,87.32,10.58,1.99,89.09
336.86,10.42,269.29,35.94,20.55,108.08,343.58,89.89,270.1,334.99,89.99,90,25.04,270.12,270.48,6.84,270.27,272.22,329.56,89.74,270.08,358.91,69.26,356.84,295.49,93.51,267.66,293.77,93.69,267.5,334.67,82.34,280.53,342.36,93.64,266.17,24.38,269.99,270,329.85,0.39,89.38,347.03,359.45,92.4,37.04,356.4,87.27,10.43,1.99,89.09
